ALTERNATIVE_ID,COURSE_ID,EVENT,EVENT_DATE
STUDENT3,MNG_333N_222_08F,pres.begin,9/14/2010 12:22
STUDENT3,MNG_333N_222_08F,content.read,9/14/2010 12:22
STUDENT14,MNG_333N_222_08F,pres.begin,9/14/2010 12:22
STUDENT14,MNG_333N_222_08F,pres.end,9/14/2010 12:25
STUDENT23,MNG_333N_222_08F,pres.begin,9/15/2010 2:06
STUDENT23,MNG_333N_222_08F,content.read,9/15/2010 2:07
STUDENT23,MNG_333N_222_08F,pres.end,9/15/2010 3:07
STUDENT5,MNG_333N_222_08F,pres.end,9/15/2010 17:46
STUDENT2,MNG_333N_222_08F,pres.begin,9/17/2010 14:26
STUDENT2,MNG_333N_222_08F,content.new,9/17/2010 14:44
STUDENT2,MNG_333N_222_08F,content.available,9/17/2010 14:44
STUDENT21,MNG_333N_222_08F,pres.begin,9/17/2010 14:54
STUDENT2,MNG_333N_222_08F,content.new,9/17/2010 15:01
STUDENT2,MNG_333N_222_08F,content.available,9/17/2010 15:01
STUDENT29,MNG_333N_222_08F,pres.begin,9/17/2010 15:05
STUDENT21,MNG_333N_222_08F,pres.begin,9/17/2010 15:07
STUDENT21,MNG_333N_222_08F,content.read,9/17/2010 15:07
STUDENT21,MNG_333N_222_08F,content.read,9/17/2010 15:07
STUDENT5,MNG_333N_222_08F,pres.begin,9/17/2010 15:13
STUDENT27,MNG_333N_222_08F,pres.end,9/17/2010 15:27
STUDENT21,MNG_333N_222_08F,pres.end,9/17/2010 15:55
STUDENT2,MNG_333N_222_08F,pres.end,9/17/2010 16:02
STUDENT21,MNG_333N_222_08F,pres.end,9/17/2010 16:08
STUDENT29,MNG_333N_222_08F,pres.end,9/17/2010 16:09
STUDENT5,MNG_333N_222_08F,pres.end,9/17/2010 16:14
STUDENT24,MNG_333N_222_08F,pres.begin,9/19/2010 1:21
STUDENT24,MNG_333N_222_08F,pres.end,9/19/2010 2:22
STUDENT8,MNG_333N_222_08F,pres.end,9/19/2010 20:38
STUDENT7,MNG_333N_222_08F,pres.end,9/19/2010 21:39
STUDENT3,MNG_333N_222_08F,pres.begin,9/20/2010 13:12
STUDENT22,MNG_333N_222_08F,pres.begin,9/20/2010 22:14
STUDENT18,MNG_333N_222_08F,content.new,9/22/2010 10:54
STUDENT18,MNG_333N_222_08F,content.available,9/22/2010 10:54
STUDENT18,MNG_333N_222_08F,pres.end,9/22/2010 10:57
STUDENT5,MNG_333N_222_08F,pres.end,9/14/2010 16:15
STUDENT25,MNG_333N_222_08F,pres.begin,9/14/2010 16:16
STUDENT25,MNG_333N_222_08F,messages.read,9/14/2010 16:16
STUDENT19,MNG_333N_222_08F,pres.begin,9/15/2010 8:56
STUDENT19,MNG_333N_222_08F,content.read,9/15/2010 8:56
STUDENT19,MNG_333N_222_08F,content.read,9/15/2010 8:56
STUDENT19,MNG_333N_222_08F,content.read,9/15/2010 9:05
STUDENT25,MNG_333N_222_08F,pres.begin,9/15/2010 9:06
STUDENT8,MNG_333N_222_08F,pres.begin,9/15/2010 9:31
STUDENT8,MNG_333N_222_08F,content.read,9/15/2010 9:32
STUDENT8,MNG_333N_222_08F,content.read,9/15/2010 9:32
STUDENT8,MNG_333N_222_08F,content.read,9/15/2010 9:32
STUDENT8,MNG_333N_222_08F,content.read,9/15/2010 9:33
STUDENT8,MNG_333N_222_08F,content.read,9/15/2010 9:33
STUDENT19,MNG_333N_222_08F,pres.end,9/15/2010 9:33
STUDENT19,MNG_333N_222_08F,pres.begin,9/15/2010 9:38
STUDENT5,MNG_333N_222_08F,pres.begin,9/15/2010 9:50
STUDENT5,MNG_333N_222_08F,content.new,9/15/2010 9:53
STUDENT5,MNG_333N_222_08F,content.available,9/15/2010 9:53
STUDENT25,MNG_333N_222_08F,pres.end,9/15/2010 10:08
STUDENT19,MNG_333N_222_08F,pres.end,9/15/2010 10:08
STUDENT8,MNG_333N_222_08F,pres.end,9/15/2010 10:31
STUDENT14,MNG_333N_222_08F,pres.begin,9/15/2010 19:47
STUDENT14,MNG_333N_222_08F,roster.view,9/15/2010 19:48
STUDENT24,MNG_333N_222_08F,pres.end,9/16/2010 18:53
STUDENT16,MNG_333N_222_08F,pres.begin,9/17/2010 11:59
STUDENT16,MNG_333N_222_08F,pres.end,9/17/2010 12:00
STUDENT13,MNG_333N_222_08F,pres.end,9/17/2010 12:04
STUDENT19,MNG_333N_222_08F,pres.begin,9/17/2010 12:17
STUDENT19,MNG_333N_222_08F,content.new,9/17/2010 12:17
STUDENT19,MNG_333N_222_08F,content.available,9/17/2010 12:17
STUDENT19,MNG_333N_222_08F,pres.end,9/17/2010 12:17
STUDENT3,MNG_333N_222_08F,pres.begin,9/17/2010 12:34
STUDENT17,MNG_333N_222_08F,pres.begin,9/17/2010 12:42
STUDENT29,MNG_333N_222_08F,pres.begin,9/17/2010 12:46
STUDENT8,MNG_333N_222_08F,pres.end,9/18/2010 17:15
STUDENT3,MNG_333N_222_08F,pres.begin,9/19/2010 16:38
STUDENT3,MNG_333N_222_08F,content.read,9/19/2010 16:38
STUDENT24,MNG_333N_222_08F,pres.end,9/20/2010 18:45
STUDENT15,MNG_333N_222_08F,roster.view,9/20/2010 19:02
STUDENT15,MNG_333N_222_08F,roster.view.photos,9/20/2010 19:02
STUDENT15,MNG_333N_222_08F,roster.view.photos,9/20/2010 19:02
STUDENT15,MNG_333N_222_08F,roster.view.profile,9/20/2010 19:03
STUDENT16,MNG_333N_222_08F,pres.begin,9/20/2010 19:55
STUDENT16,MNG_333N_222_08F,content.new,9/20/2010 19:56
STUDENT16,MNG_333N_222_08F,content.available,9/20/2010 19:56
STUDENT16,MNG_333N_222_08F,pres.end,9/20/2010 19:56
STUDENT2,MNG_333N_222_08F,pres.begin,9/20/2010 19:57
STUDENT2,MNG_333N_222_08F,content.read,9/20/2010 19:57
STUDENT2,MNG_333N_222_08F,content.read,9/20/2010 19:58
STUDENT26,MNG_333N_222_08F,pres.begin,9/21/2010 11:09
STUDENT26,MNG_333N_222_08F,content.new,9/21/2010 11:09
STUDENT26,MNG_333N_222_08F,content.available,9/21/2010 11:09
STUDENT12,MNG_333N_222_08F,pres.begin,9/22/2010 9:22
STUDENT12,MNG_333N_222_08F,content.read,9/22/2010 9:22
STUDENT12,MNG_333N_222_08F,content.read,9/22/2010 9:22
STUDENT2,MNG_333N_222_08F,pres.begin,9/17/2010 8:42
STUDENT2,MNG_333N_222_08F,content.new,9/17/2010 8:44
STUDENT2,MNG_333N_222_08F,content.available,9/17/2010 8:44
STUDENT2,MNG_333N_222_08F,content.read,9/17/2010 8:44
STUDENT3,MNG_333N_222_08F,pres.begin,9/18/2010 11:33
STUDENT3,MNG_333N_222_08F,content.read,9/18/2010 11:34
STUDENT3,MNG_333N_222_08F,content.read,9/18/2010 11:34
STUDENT3,MNG_333N_222_08F,pres.end,9/18/2010 12:35
STUDENT16,MNG_333N_222_08F,pres.begin,9/19/2010 23:56
STUDENT16,MNG_333N_222_08F,pres.end,9/20/2010 0:01
STUDENT3,MNG_333N_222_08F,pres.end,9/20/2010 15:32
STUDENT22,MNG_333N_222_08F,pres.begin,9/21/2010 13:46
STUDENT22,MNG_333N_222_08F,content.read,9/21/2010 13:46
STUDENT22,MNG_333N_222_08F,pres.end,9/21/2010 13:48
STUDENT22,MNG_333N_222_08F,pres.begin,9/21/2010 14:03
STUDENT22,MNG_333N_222_08F,pres.end,9/21/2010 14:04
STUDENT15,MNG_333N_222_08F,pres.begin,9/21/2010 14:18
STUDENT1,MNG_333N_222_08F,pres.begin,9/21/2010 22:51
STUDENT9,MNG_333N_222_08F,pres.end,9/21/2010 22:51
STUDENT23,MNG_333N_222_08F,pres.begin,9/21/2010 23:55
STUDENT23,MNG_333N_222_08F,content.new,9/21/2010 23:56
STUDENT23,MNG_333N_222_08F,content.available,9/21/2010 23:56
STUDENT4,MNG_333N_222_08F,content.read,9/15/2010 13:44
STUDENT19,MNG_333N_222_08F,pres.end,9/15/2010 13:44
STUDENT13,MNG_333N_222_08F,messages.read,9/15/2010 13:45
STUDENT7,MNG_333N_222_08F,pres.end,9/16/2010 16:33
STUDENT3,MNG_333N_222_08F,pres.end,9/16/2010 16:33
STUDENT19,MNG_333N_222_08F,pres.begin,9/17/2010 9:58
STUDENT9,MNG_333N_222_08F,pres.begin,9/17/2010 10:26
STUDENT9,MNG_333N_222_08F,content.revise,9/17/2010 10:26
STUDENT19,MNG_333N_222_08F,pres.end,9/17/2010 10:31
STUDENT9,MNG_333N_222_08F,pres.end,9/17/2010 10:37
STUDENT11,MNG_333N_222_08F,pres.begin,9/17/2010 10:57
STUDENT11,MNG_333N_222_08F,pres.end,9/17/2010 10:58
STUDENT2,MNG_333N_222_08F,pres.end,9/17/2010 10:58
STUDENT13,MNG_333N_222_08F,pres.begin,9/17/2010 11:03
STUDENT11,MNG_333N_222_08F,pres.begin,9/17/2010 11:05
STUDENT11,MNG_333N_222_08F,pres.end,9/17/2010 11:06
STUDENT8,MNG_333N_222_08F,pres.begin,9/18/2010 16:08
STUDENT8,MNG_333N_222_08F,pres.end,9/18/2010 16:09
STUDENT8,MNG_333N_222_08F,pres.begin,9/18/2010 16:11
STUDENT5,MNG_333N_222_08F,pres.begin,9/19/2010 14:16
STUDENT5,MNG_333N_222_08F,pres.end,9/19/2010 14:49
STUDENT15,MNG_333N_222_08F,pres.end,9/20/2010 20:59
STUDENT2,MNG_333N_222_08F,pres.end,9/20/2010 20:59
STUDENT26,MNG_333N_222_08F,pres.end,9/21/2010 12:10
STUDENT12,MNG_333N_222_08F,pres.begin,9/22/2010 12:22
STUDENT23,MNG_333N_222_08F,pres.begin,9/22/2010 12:25
STUDENT23,MNG_333N_222_08F,content.read,9/22/2010 12:26
STUDENT3,MNG_333N_222_08F,pres.begin,9/22/2010 12:26
STUDENT3,MNG_333N_222_08F,content.new,9/22/2010 12:28
STUDENT3,MNG_333N_222_08F,content.available,9/22/2010 12:28
STUDENT3,MNG_333N_222_08F,content.new,9/22/2010 12:28
STUDENT3,MNG_333N_222_08F,content.available,9/22/2010 12:28
STUDENT23,MNG_333N_222_08F,content.read,9/22/2010 12:29
STUDENT23,MNG_333N_222_08F,content.read,9/22/2010 12:30
STUDENT23,MNG_333N_222_08F,content.read,9/22/2010 12:30
STUDENT23,MNG_333N_222_08F,content.read,9/22/2010 12:31
STUDENT23,MNG_333N_222_08F,content.read,9/22/2010 12:34
STUDENT23,MNG_333N_222_08F,content.read,9/22/2010 12:34
STUDENT16,MNG_333N_222_08F,pres.begin,9/22/2010 12:34
STUDENT23,MNG_333N_222_08F,content.read,9/22/2010 12:34
STUDENT16,MNG_333N_222_08F,pres.end,9/22/2010 12:34
STUDENT19,MNG_333N_222_08F,pres.begin,9/22/2010 12:56
STUDENT19,MNG_333N_222_08F,content.read,9/22/2010 12:56
STUDENT19,MNG_333N_222_08F,content.read,9/22/2010 12:56
STUDENT19,MNG_333N_222_08F,content.read,9/22/2010 12:57
STUDENT26,MNG_333N_222_08F,pres.begin,9/22/2010 13:05
STUDENT26,MNG_333N_222_08F,content.new,9/22/2010 13:06
STUDENT26,MNG_333N_222_08F,content.new,9/22/2010 13:06
STUDENT26,MNG_333N_222_08F,content.available,9/22/2010 13:06
STUDENT26,MNG_333N_222_08F,asn.submit.submission,9/22/2010 13:06
STUDENT26,MNG_333N_222_08F,content.new,9/22/2010 13:08
STUDENT26,MNG_333N_222_08F,content.available,9/22/2010 13:08
STUDENT8,MNG_333N_222_08F,pres.end,9/22/2010 13:11
STUDENT5,MNG_333N_222_08F,pres.end,9/22/2010 13:11
STUDENT2,MNG_333N_222_08F,content.new,9/22/2010 13:13
STUDENT2,MNG_333N_222_08F,content.new,9/22/2010 13:13
STUDENT2,MNG_333N_222_08F,content.available,9/22/2010 13:13
STUDENT2,MNG_333N_222_08F,content.new,9/22/2010 13:13
STUDENT2,MNG_333N_222_08F,content.new,9/22/2010 13:13
STUDENT2,MNG_333N_222_08F,content.available,9/22/2010 13:13
STUDENT2,MNG_333N_222_08F,asn.submit.submission,9/22/2010 13:13
STUDENT2,MNG_333N_222_08F,content.new,9/22/2010 13:14
STUDENT2,MNG_333N_222_08F,content.available,9/22/2010 13:14
STUDENT22,MNG_333N_222_08F,pres.end,9/22/2010 13:14
STUDENT23,MNG_333N_222_08F,pres.begin,9/22/2010 13:17
STUDENT23,MNG_333N_222_08F,content.new,9/22/2010 13:17
STUDENT23,MNG_333N_222_08F,content.available,9/22/2010 13:17
STUDENT27,MNG_333N_222_08F,pres.begin,9/22/2010 13:18
STUDENT23,MNG_333N_222_08F,content.new,9/22/2010 13:18
STUDENT23,MNG_333N_222_08F,content.new,9/22/2010 13:18
STUDENT23,MNG_333N_222_08F,content.available,9/22/2010 13:18
STUDENT23,MNG_333N_222_08F,messages.new,9/22/2010 13:19
STUDENT27,MNG_333N_222_08F,pres.begin,9/22/2010 13:21
STUDENT27,MNG_333N_222_08F,content.read,9/22/2010 13:21
STUDENT27,MNG_333N_222_08F,content.read,9/22/2010 13:22
STUDENT27,MNG_333N_222_08F,pres.end,9/22/2010 13:22
STUDENT6,MNG_333N_222_08F,pres.begin,9/22/2010 13:25
STUDENT13,MNG_333N_222_08F,pres.begin,9/22/2010 13:26
STUDENT13,MNG_333N_222_08F,messages.read,9/22/2010 13:26
STUDENT19,MNG_333N_222_08F,content.new,9/22/2010 13:28
STUDENT19,MNG_333N_222_08F,content.available,9/22/2010 13:28
STUDENT23,MNG_333N_222_08F,pres.begin,9/22/2010 13:28
STUDENT19,MNG_333N_222_08F,content.read,9/22/2010 13:28
STUDENT13,MNG_333N_222_08F,content.new,9/22/2010 13:28
STUDENT13,MNG_333N_222_08F,content.available,9/22/2010 13:28
STUDENT13,MNG_333N_222_08F,content.read,9/22/2010 13:28
STUDENT3,MNG_333N_222_08F,pres.end,9/22/2010 13:28
STUDENT6,MNG_333N_222_08F,pres.end,9/22/2010 13:29
STUDENT19,MNG_333N_222_08F,content.new,9/22/2010 13:29
STUDENT19,MNG_333N_222_08F,content.new,9/22/2010 13:29
STUDENT19,MNG_333N_222_08F,content.available,9/22/2010 13:29
STUDENT19,MNG_333N_222_08F,messages.new,9/22/2010 13:29
STUDENT16,MNG_333N_222_08F,pres.begin,9/22/2010 13:30
STUDENT23,MNG_333N_222_08F,messages.read,9/22/2010 13:30
STUDENT16,MNG_333N_222_08F,content.read,9/22/2010 13:31
STUDENT23,MNG_333N_222_08F,content.new,9/22/2010 13:31
STUDENT23,MNG_333N_222_08F,content.available,9/22/2010 13:31
STUDENT23,MNG_333N_222_08F,content.new,9/22/2010 13:31
STUDENT23,MNG_333N_222_08F,content.new,9/22/2010 13:32
STUDENT23,MNG_333N_222_08F,content.available,9/22/2010 13:32
STUDENT23,MNG_333N_222_08F,content.delete,9/22/2010 13:32
STUDENT17,MNG_333N_222_08F,pres.begin,9/22/2010 13:32
STUDENT23,MNG_333N_222_08F,content.new,9/22/2010 13:32
STUDENT23,MNG_333N_222_08F,content.available,9/22/2010 13:32
STUDENT23,MNG_333N_222_08F,content.delete,9/22/2010 13:32
STUDENT23,MNG_333N_222_08F,content.new,9/22/2010 13:32
STUDENT23,MNG_333N_222_08F,content.new,9/22/2010 13:32
STUDENT23,MNG_333N_222_08F,content.available,9/22/2010 13:32
STUDENT23,MNG_333N_222_08F,content.delete,9/22/2010 13:32
STUDENT23,MNG_333N_222_08F,content.new,9/22/2010 13:32
STUDENT23,MNG_333N_222_08F,content.available,9/22/2010 13:32
STUDENT23,MNG_333N_222_08F,content.delete,9/22/2010 13:32
STUDENT17,MNG_333N_222_08F,content.new,9/22/2010 13:32
STUDENT17,MNG_333N_222_08F,content.available,9/22/2010 13:32
STUDENT23,MNG_333N_222_08F,content.new,9/22/2010 13:33
STUDENT23,MNG_333N_222_08F,content.available,9/22/2010 13:33
STUDENT23,MNG_333N_222_08F,content.delete,9/22/2010 13:33
STUDENT23,MNG_333N_222_08F,content.revise,9/22/2010 13:33
STUDENT23,MNG_333N_222_08F,content.new,9/22/2010 13:33
STUDENT23,MNG_333N_222_08F,content.available,9/22/2010 13:33
STUDENT23,MNG_333N_222_08F,content.delete,9/22/2010 13:33
STUDENT16,MNG_333N_222_08F,content.read,9/22/2010 13:33
STUDENT16,MNG_333N_222_08F,content.read,9/22/2010 13:34
STUDENT5,MNG_333N_222_08F,pres.begin,9/22/2010 13:34
STUDENT29,MNG_333N_222_08F,pres.begin,9/22/2010 13:34
STUDENT29,MNG_333N_222_08F,messages.read,9/22/2010 13:34
STUDENT23,MNG_333N_222_08F,pres.end,9/22/2010 13:34
STUDENT16,MNG_333N_222_08F,pres.end,9/22/2010 13:35
STUDENT12,MNG_333N_222_08F,content.new,9/22/2010 13:35
STUDENT12,MNG_333N_222_08F,content.available,9/22/2010 13:35
STUDENT5,MNG_333N_222_08F,content.read,9/22/2010 13:35
STUDENT29,MNG_333N_222_08F,messages.read,9/22/2010 13:35
STUDENT1,MNG_333N_222_08F,pres.begin,9/15/2010 16:32
STUDENT26,MNG_333N_222_08F,pres.end,9/15/2010 16:37
STUDENT1,MNG_333N_222_08F,pres.end,9/15/2010 16:39
STUDENT1,MNG_333N_222_08F,pres.begin,9/15/2010 16:43
STUDENT5,MNG_333N_222_08F,pres.begin,9/15/2010 16:44
STUDENT1,MNG_333N_222_08F,pres.end,9/15/2010 16:45
STUDENT12,MNG_333N_222_08F,pres.end,9/15/2010 16:59
STUDENT27,MNG_333N_222_08F,pres.begin,9/15/2010 17:12
STUDENT27,MNG_333N_222_08F,pres.end,9/15/2010 17:12
STUDENT21,MNG_333N_222_08F,pres.begin,9/16/2010 22:40
STUDENT21,MNG_333N_222_08F,pres.end,9/16/2010 22:41
STUDENT21,MNG_333N_222_08F,pres.begin,9/16/2010 22:41
STUDENT21,MNG_333N_222_08F,pres.end,9/16/2010 22:42
STUDENT27,MNG_333N_222_08F,pres.begin,9/16/2010 22:44
STUDENT3,MNG_333N_222_08F,pres.end,9/16/2010 23:26
STUDENT27,MNG_333N_222_08F,pres.end,9/16/2010 23:49
STUDENT4,MNG_333N_222_08F,pres.begin,9/19/2010 11:43
STUDENT4,MNG_333N_222_08F,pres.end,9/19/2010 11:44
STUDENT16,MNG_333N_222_08F,pres.begin,9/19/2010 11:48
STUDENT16,MNG_333N_222_08F,pres.end,9/19/2010 11:58
STUDENT20,MNG_333N_222_08F,pres.end,9/20/2010 12:17
STUDENT8,MNG_333N_222_08F,pres.begin,9/20/2010 23:07
STUDENT8,MNG_333N_222_08F,pres.end,9/20/2010 23:08
STUDENT22,MNG_333N_222_08F,pres.end,9/20/2010 23:18
STUDENT1,MNG_333N_222_08F,pres.begin,9/20/2010 23:44
STUDENT1,MNG_333N_222_08F,pres.end,9/20/2010 23:45
STUDENT9,MNG_333N_222_08F,pres.begin,9/21/2010 18:08
STUDENT23,MNG_333N_222_08F,pres.begin,9/21/2010 18:20
STUDENT23,MNG_333N_222_08F,messages.read,9/21/2010 18:21
STUDENT22,MNG_333N_222_08F,pres.begin,9/22/2010 13:44
STUDENT8,MNG_333N_222_08F,pres.begin,9/22/2010 13:43
STUDENT15,MNG_333N_222_08F,pres.begin,9/22/2010 13:43
STUDENT22,MNG_333N_222_08F,content.new,9/22/2010 13:44
STUDENT22,MNG_333N_222_08F,content.available,9/22/2010 13:44
STUDENT22,MNG_333N_222_08F,pres.end,9/22/2010 13:44
STUDENT8,MNG_333N_222_08F,content.new,9/22/2010 13:45
STUDENT8,MNG_333N_222_08F,content.available,9/22/2010 13:45
STUDENT19,MNG_333N_222_08F,pres.begin,9/22/2010 13:45
STUDENT19,MNG_333N_222_08F,content.new,9/22/2010 13:46
STUDENT19,MNG_333N_222_08F,content.available,9/22/2010 13:46
STUDENT19,MNG_333N_222_08F,content.read,9/22/2010 13:46
STUDENT19,MNG_333N_222_08F,pres.end,9/22/2010 13:46
STUDENT21,MNG_333N_222_08F,pres.begin,9/22/2010 13:46
STUDENT21,MNG_333N_222_08F,content.new,9/22/2010 13:47
STUDENT21,MNG_333N_222_08F,content.available,9/22/2010 13:47
STUDENT21,MNG_333N_222_08F,content.new,9/22/2010 13:47
STUDENT21,MNG_333N_222_08F,content.available,9/22/2010 13:47
STUDENT21,MNG_333N_222_08F,pres.end,9/22/2010 13:47
STUDENT29,MNG_333N_222_08F,content.new,9/22/2010 13:52
STUDENT29,MNG_333N_222_08F,content.available,9/22/2010 13:52
STUDENT26,MNG_333N_222_08F,pres.end,9/22/2010 14:09
STUDENT2,MNG_333N_222_08F,pres.end,9/22/2010 14:15
STUDENT23,MNG_333N_222_08F,pres.end,9/22/2010 14:19
STUDENT27,MNG_333N_222_08F,pres.end,9/22/2010 14:23
STUDENT13,MNG_333N_222_08F,pres.end,9/22/2010 14:29
STUDENT17,MNG_333N_222_08F,pres.end,9/22/2010 14:33
STUDENT23,MNG_333N_222_08F,pres.end,9/22/2010 14:35
STUDENT5,MNG_333N_222_08F,pres.end,9/22/2010 14:43
STUDENT13,MNG_333N_222_08F,pres.end,9/22/2010 14:44
STUDENT8,MNG_333N_222_08F,pres.end,9/22/2010 14:45
STUDENT12,MNG_333N_222_08F,pres.end,9/22/2010 14:46
STUDENT29,MNG_333N_222_08F,pres.end,9/22/2010 14:52
STUDENT9,MNG_333N_222_08F,pres.end,9/23/2010 17:27
STUDENT27,MNG_333N_222_08F,content.read,9/20/2010 16:42
STUDENT27,MNG_333N_222_08F,content.read,9/20/2010 16:42
STUDENT27,MNG_333N_222_08F,content.read,9/20/2010 16:42
STUDENT27,MNG_333N_222_08F,content.read,9/20/2010 16:42
STUDENT27,MNG_333N_222_08F,content.read,9/20/2010 16:42
STUDENT27,MNG_333N_222_08F,content.read,9/20/2010 16:42
STUDENT27,MNG_333N_222_08F,content.read,9/20/2010 16:42
STUDENT27,MNG_333N_222_08F,content.read,9/20/2010 16:42
STUDENT27,MNG_333N_222_08F,content.read,9/20/2010 16:42
STUDENT27,MNG_333N_222_08F,content.read,9/20/2010 16:42
STUDENT27,MNG_333N_222_08F,content.read,9/20/2010 16:43
STUDENT27,MNG_333N_222_08F,content.read,9/20/2010 16:43
STUDENT27,MNG_333N_222_08F,content.read,9/20/2010 16:43
STUDENT27,MNG_333N_222_08F,content.read,9/20/2010 16:43
STUDENT27,MNG_333N_222_08F,content.read,9/20/2010 16:43
STUDENT27,MNG_333N_222_08F,content.read,9/20/2010 16:43
STUDENT27,MNG_333N_222_08F,content.read,9/20/2010 16:43
STUDENT27,MNG_333N_222_08F,content.read,9/20/2010 16:43
STUDENT27,MNG_333N_222_08F,content.read,9/20/2010 16:43
STUDENT27,MNG_333N_222_08F,content.read,9/20/2010 16:43
STUDENT27,MNG_333N_222_08F,content.read,9/20/2010 16:43
STUDENT27,MNG_333N_222_08F,content.read,9/20/2010 16:43
STUDENT27,MNG_333N_222_08F,content.read,9/20/2010 16:43
STUDENT27,MNG_333N_222_08F,content.read,9/20/2010 16:43
STUDENT27,MNG_333N_222_08F,content.read,9/20/2010 16:44
STUDENT27,MNG_333N_222_08F,content.read,9/20/2010 16:44
STUDENT24,MNG_333N_222_08F,pres.begin,9/20/2010 16:48
STUDENT2,MNG_333N_222_08F,pres.begin,9/21/2010 8:48
STUDENT2,MNG_333N_222_08F,pres.end,9/21/2010 8:50
STUDENT3,MNG_333N_222_08F,pres.begin,9/21/2010 10:18
STUDENT3,MNG_333N_222_08F,pres.end,9/21/2010 10:20
STUDENT1,MNG_333N_222_08F,pres.end,9/21/2010 20:40
STUDENT19,MNG_333N_222_08F,pres.begin,9/21/2010 21:14
STUDENT19,MNG_333N_222_08F,content.read,9/21/2010 21:20
STUDENT19,MNG_333N_222_08F,content.read,9/21/2010 21:20
STUDENT19,MNG_333N_222_08F,pres.end,9/21/2010 21:59
STUDENT23,MNG_333N_222_08F,pres.begin,9/22/2010 15:15
STUDENT23,MNG_333N_222_08F,content.read,9/22/2010 15:15
STUDENT23,MNG_333N_222_08F,pres.end,9/22/2010 15:33
STUDENT13,MNG_333N_222_08F,pres.begin,9/22/2010 15:34
STUDENT12,MNG_333N_222_08F,pres.begin,9/22/2010 16:04
STUDENT7,MNG_333N_222_08F,pres.end,9/23/2010 16:23
STUDENT9,MNG_333N_222_08F,pres.begin,9/23/2010 16:26
STUDENT16,MNG_333N_222_08F,pres.begin,9/24/2010 11:23
STUDENT16,MNG_333N_222_08F,content.read,9/24/2010 11:23
STUDENT13,MNG_333N_222_08F,pres.begin,9/24/2010 11:23
STUDENT16,MNG_333N_222_08F,pres.end,9/24/2010 11:24
STUDENT17,MNG_333N_222_08F,pres.begin,9/24/2010 11:37
STUDENT17,MNG_333N_222_08F,roster.view,9/24/2010 11:39
STUDENT17,MNG_333N_222_08F,roster.view,9/24/2010 11:39
STUDENT17,MNG_333N_222_08F,roster.view,9/24/2010 11:39
STUDENT17,MNG_333N_222_08F,roster.view,9/24/2010 11:40
STUDENT17,MNG_333N_222_08F,roster.view.profile,9/24/2010 11:40
STUDENT17,MNG_333N_222_08F,roster.view,9/24/2010 11:40
STUDENT17,MNG_333N_222_08F,roster.view.profile,9/24/2010 11:40
STUDENT17,MNG_333N_222_08F,roster.view,9/24/2010 11:40
STUDENT17,MNG_333N_222_08F,roster.view.profile,9/24/2010 11:40
STUDENT17,MNG_333N_222_08F,roster.view,9/24/2010 11:40
STUDENT17,MNG_333N_222_08F,roster.view.profile,9/24/2010 11:41
STUDENT17,MNG_333N_222_08F,roster.view,9/24/2010 11:41
STUDENT17,MNG_333N_222_08F,roster.view.profile,9/24/2010 11:41
STUDENT11,MNG_333N_222_08F,content.new,9/22/2010 11:10
STUDENT11,MNG_333N_222_08F,content.available,9/22/2010 11:10
STUDENT13,MNG_333N_222_08F,pres.end,9/22/2010 11:17
STUDENT8,MNG_333N_222_08F,pres.begin,9/22/2010 11:32
STUDENT8,MNG_333N_222_08F,content.read,9/22/2010 11:35
STUDENT5,MNG_333N_222_08F,pres.begin,9/22/2010 11:36
STUDENT5,MNG_333N_222_08F,pres.begin,9/22/2010 11:37
STUDENT22,MNG_333N_222_08F,pres.begin,9/22/2010 11:57
STUDENT22,MNG_333N_222_08F,messages.read,9/22/2010 11:57
STUDENT22,MNG_333N_222_08F,messages.read,9/22/2010 11:57
STUDENT22,MNG_333N_222_08F,content.read,9/22/2010 12:05
STUDENT22,MNG_333N_222_08F,content.read,9/22/2010 12:05
STUDENT22,MNG_333N_222_08F,content.read,9/22/2010 12:07
STUDENT5,MNG_333N_222_08F,content.read,9/22/2010 12:07
STUDENT5,MNG_333N_222_08F,content.read,9/22/2010 12:07
STUDENT11,MNG_333N_222_08F,pres.end,9/22/2010 12:10
STUDENT27,MNG_333N_222_08F,pres.end,9/22/2010 19:27
STUDENT13,MNG_333N_222_08F,pres.begin,9/22/2010 19:40
STUDENT13,MNG_333N_222_08F,content.new,9/22/2010 19:41
STUDENT13,MNG_333N_222_08F,content.available,9/22/2010 19:41
STUDENT14,MNG_333N_222_08F,pres.end,9/22/2010 19:41
STUDENT6,MNG_333N_222_08F,pres.begin,9/22/2010 19:57
STUDENT1,MNG_333N_222_08F,pres.begin,9/22/2010 20:11
STUDENT1,MNG_333N_222_08F,pres.end,9/22/2010 20:12
STUDENT5,MNG_333N_222_08F,pres.begin,9/22/2010 20:23
STUDENT6,MNG_333N_222_08F,pres.end,9/23/2010 20:03
STUDENT9,MNG_333N_222_08F,pres.begin,9/23/2010 20:09
STUDENT9,MNG_333N_222_08F,content.read,9/23/2010 20:09
STUDENT6,MNG_333N_222_08F,pres.begin,9/23/2010 20:13
STUDENT6,MNG_333N_222_08F,pres.begin,9/23/2010 20:13
STUDENT6,MNG_333N_222_08F,roster.view,9/23/2010 20:14
